1303.70899987,1558.50699973,1444.29100084,2126.93099952,1694.25799918,1982.75000095,2230.92999792,5443.55699754,6257.15800023
1395.79299974,1568.17800045,1591.29699945,1755.51800013,1682.59299874,2023.94199872,2467.6549983,3212.80799699,4680.30100083
1269.1880002,1842.22500014,1733.30900097,1838.15700102,2191.98300004,1876.01999903,2325.26899815,,
1853.07500029,1927.67500043,1442.88300014,1995.15999961,2034.67999983,1974.8170011,,,
1436.96600056,1430.42199945,1711.55200005,1918.53199959,1767.12100053,2065.60699677,,,
1376.63900018,1588.81400037,1425.40100002,,2632.90899968,2606.31900096,,,
1350.06599998,,1594.86300015,,,1879.8840003,,,
1472.57000017,,1472.70200014,,,2446.58799744,,,
1422.90199947,,1927.07299972,,,2030.47300076,,,
1347.90300012,,1885.20999956,,,2013.31599903,,,
,,1513.30499935,,,,,,
,,1644.16500044,,,,,,
,,1628.24900007,,,,,,
,,1986.82100058,,,,,,
,,1787.75400043,,,,,,
,,1430.76899981,,,,,,
,,1629.76700091,,,,,,
