26.6710000038,18.007999897,43.0530002117,75.9309997559,153.676000118,290.537999868,487.066999912,1252.6099999,2800.24500012
36.3090000153,36.0269999504,45.2870001793,95.9630000591,169.149999857,332.507999897,601.888999939,1421.41599989,2536.59299994
23.0480000973,22.8020002842,43.9200000763,77.4850001335,135.43900013,256.201999903,,1231.40500021,2480.45000005
21.8010001183,25.4379997253,36.2639997005,71.7509999275,136.622000217,308.592000246,,1165.77300048,2931.48000002
18.2150001526,23.853000164,38.1740000248,78.4839997292,150.03399992,274.726000071,,1456.273,2526.34299994
15.9270000458,28.1889996529,52.6499998569,,202.659000158,297.436000109,,,
46.8059999943,35.0,36.0249998569,,,219.623000145,,,
22.7079997063,38.4209997654,55.1740000248,,,326.435000181,,,
22.4789998531,37.7059998512,52.617000103,,,,,,
,,45.5869998932,,,,,,
