32,0,0,0,336,0
0,64,80,0,320,640
0,48,96,0,320,0
32,0,96,160,0,0
20,64,80,160,0,0
32,64,96,0,0,0
20,0,80,160,0,0
32,64,0,160,320,0
32,48,0,0,336,0
20,48,0,0,0,0
20,48,0,160,0,0
20,64,96,0,0,640
32,0,0,0,0,0
0,0,0,160,336,640
32,64,96,0,320,0
20,0,96,0,0,0
20,48,96,160,320,640
32,0,0,0,0,640
24,64,96,160,320,648
32,0,80,0,320,0
32,48,80,0,0,640
0,64,0,0,0,0
20,48,80,160,0,640
24,48,80,160,0,0
32,0,96,0,336,640
0,48,0,0,320,0
32,48,0,0,0,0
32,64,0,0,320,0
20,0,96,160,0,640
32,48,0,160,0,0
20,0,0,0,0,0
20,0,0,0,320,640
0,64,80,160,0,640
0,0,80,160,320,648
20,0,96,168,336,0
0,64,96,160,0,0
32,0,0,160,0,0
0,64,0,160,320,0
32,48,0,160,0,0
0,0,80,0,0,648
24,0,0,0,320,640
20,48,0,0,0,0
0,0,96,0,320,640
20,48,80,160,336,0
32,64,0,0,336,0
20,0,96,160,0,0
20,64,0,160,320,640
0,0,80,160,0,0
0,48,0,0,320,640
24,48,80,0,0,0
0,64,0,160,0,0
32,64,80,160,0,0
32,48,0,0,336,640
0,48,0,0,0,640
32,48,0,0,0,0
32,64,0,0,320,0
32,0,80,160,0,648
32,0,0,0,320,0
20,64,80,0,320,648
0,48,0,160,320,0
32,0,0,0,0,0
0,0,0,0,0,0
32,0,80,160,320,640
0,64,0,0,0,640
0,48,80,160,336,
32,48,0,160,320,
20,48,80,160,320,
32,64,0,0,320,
,48,80,0,320,
,64,80,,320,
,0,96,,320,
,48,80,,320,
,,,,336,
,,,,320,
,,,,320,
,,,,320,
,,,,320,
,,,,320,
,,,,0,
,,,,320,
,,,,0,
,,,,320,
