1219.22933324,1560.27399993,1435.47833339,1857.10066668,1662.57399996,1945.92366672,2141.02733334,5138.43833327,5062.08
1298.70466669,1525.41800006,1524.71333329,1608.761,1650.87166667,1995.80666669,2259.71333321,3013.98933339,3954.68633334
1185.84200001,1650.00533326,1712.5593334,1806.51866659,2022.39099995,1838.69000006,2143.60133322,,
1670.28399992,1655.57733329,1410.83299994,1830.35666664,2023.32066663,1941.01100008,,,
1405.98299996,1430.64566652,1630.94199999,1904.03466662,1686.02666672,2026.04800002,,,
1178.41933338,1513.54200006,1386.9423333,,2017.63199997,2232.15533336,,,
1351.53133329,,1574.69966666,,,1826.09633327,,,
1474.81966678,,1430.08066662,,,2411.40199995,,,
1300.61499993,,1843.69266677,,,1903.41733344,,,
1266.80200005,,1729.67666674,,,1943.46866663,,,
,,1507.54633323,,,,,,
,,1635.10966667,,,,,,
,,1602.2300001,,,,,,
,,1793.47433337,,,,,,
,,1584.88566661,,,,,,
,,1423.30466668,,,,,,
,,1576.65733322,,,,,,
