20.1380000114,36.6580002308,47.588000536,141.76300025,166.115997314,383.969999313,646.307002783,3277.14199924,2721.84199882
28.560000658,40.5120000839,98.0730004311,115.506999969,190.744998455,488.397999048,768.244001627,1235.89699769,2158.00899911
21.9349994659,61.9410004616,67.151999712,113.502999544,223.762999535,396.690001011,650.939003229,,
23.348000288,47.7539992332,85.5740003586,121.12700057,218.058998108,347.894000292,,,
30.5759997368,51.0610001087,83.8710005283,92.148999691,202.816998243,397.123000145,,,
18.0569999218,54.398999691,58.7580006123,,232.569998741,476.500000477,,,
23.6420004368,,90.4560005665,,,351.46999979,,,
28.1610000134,,74.0149993896,,,401.615001917,,,
26.0209999084,,68.8979997635,,,407.57400012,,,
22.401999712,,65.2050001621,,,387.326001406,,,
,,62.9069991112,,,,,,
,,85.0360002518,,,,,,
,,76.3509995937,,,,,,
,,73.1019997597,,,,,,
,,59.6799993515,,,,,,
,,61.6299993992,,,,,,
,,64.4689998627,,,,,,
