42.8259997368,27.8129999638,64.0499997139,99.8859996796,210.004000187,307.947000027
18.8429999352,41.8029999733,38.7219998837,84.5410001278,126.173000097,224.81499958
42.8510000706,46.6440002918,81.5450000763,128.042000055,153.5989995,232.324999809
46.3229999542,47.867000103,70.6470000744,100.187999964,179.214000463,338.971000195
29.243999958,36.5400002003,60.7399997711,123.44900012,121.134000063,281.44299984
28.4400000572,38.7899999619,67.8860001564,104.180000067,234.230999708,341.751000404
260.801000118,63.9150002003,78.3679997921,132.123000145,163.518000126,329.90299964
99.8789999485,51.8930001259,49.4140000343,119.181999922,146.039000511,331.926999331
32.2550003529,56.0869998932,107.092999935,94.8510000706,162.592000008,317.864999771
50.2820000648,33.1800000668,89.5970001221,93.1670000553,177.78399992,1095.3130002
42.010999918,48.9119999409,58.970000267,117.913000107,148.531999588,348.464999676
22.7229998112,58.3189997673,56.3609998226,93.1919996738,168.675999403,350.580000162
29.4419999123,51.1559998989,93.5050003529,151.433000326,157.22300005,279.880000114
32.8910000324,69.3199999332,80.6900000572,107.632000208,211.518000126,258.839999676
27.4569995403,41.3389999866,52.8669998646,90.2879998684,145.517999887,364.693999767
44.8760001659,72.0149998665,59.9329998493,106.934999943,192.13800025,299.787000179
128.136999846,48.1519999504,56.8910000324,84.1240000725,183.78000021,351.934999943
46.9620001316,32.2129998207,58.3180003166,102.246000051,182.806000233,263.35800004
308.687999964,45.8849999905,62.8669998646,218.120999813,284.505999804,748.899000049
25.9670000076,52.1129996777,48.2100000381,163.061000109,272.756999969,341.769000292
27.1770000458,37.1119999886,70.1159996986,96.2079999447,162.039000034,275.839000225
48.2109997272,45.5709998608,61.6419999599,110.035000086,151.725000143,350.390000343
32.5729997158,54.5110001564,59.2990000248,86.1019999981,146.565999746,286.445000648
36.6229996681,37.6850001812,59.0559999943,81.3880002499,205.55099988,295.244000435
24.2489995956,49.2569999695,65.6430003643,119.834000111,255.898000479,278.89400053
29.8250000477,35.9769999981,69.3310000896,95.6909999847,175.200999975,309.98500061
137.274999619,46.4459998608,59.504999876,99.4330000877,150.169999838,303.033999681
24.9720001221,28.0039999485,78.513999939,107.379999876,144.506999969,331.20600009
73.4479997158,55.257999897,58.0299999714,261.855000019,176.473000288,266.860000372
20.9959998131,27.0810003281,50.0810000896,123.803000212,146.143000126,323.561001301
35.4620001316,56.1990001202,42.5130002499,66.8020012379,169.926000357,312.420000076
45.8910002708,95.2379996777,76.7999999523,134.351000071,146.56000042,356.901000023
26.396999836,41.9709999561,51.3509998322,99.2820000648,149.309999466,393.009000301
34.6649999619,45.8619999886,62.998000145,112.923999786,179.746999979,375.618500113
85.2740001678,34.1019997597,46.0250000954,582.189999819,180.414000273,300.599999905
45.4809999466,46.4830000401,116.861999989,118.920000076,180.184000015,239.424000025
31.5820000172,41.2349998951,86.0370001793,112.243000031,155.045000076,303.772000313
44.9240000248,36.2380001545,66.8830001354,100.825999975,136.735000134,312.284000158
300.24600029,41.1740002632,58.8499999046,106.777999878,173.730000019,321.184000015
54.1129999161,40.4549999237,55.5559999943,189.060999632,151.850999594,311.524000168
42.4880003929,55.5469999313,64.8170003891,75.754999876,660.990999937,290.44900012
77.5730001926,68.7670001984,79.3190000057,172.302999496,154.652000189,350.880000591
