12.8510000706,16.7179999352,43.1199998856,57.4049999714,110.825999975,205.916000128,583.588999987,881.299000025,2440.25399995
11.506000042,17.8059999943,26.1119999886,54.4579999447,94.5349998474,268.421000004,644.104000092,926.015000105,2755.42199993
11.6370000839,23.3659999371,38.3959999084,58.7430000305,127.582000017,206.851000071,508.932999849,1156.20500016,2362.01399994
12.8649997711,17.9599997997,94.4879999161,59.9360001087,111.676999807,277.184999943,529.104000092,941.261999846,2396.57599998
22.6069998741,20.1029999256,26.7190001011,63.7569999695,116.916999817,269.373999834,541.080000162,1091.04100013,2082.77499986
14.0269999504,31.0520000458,42.8999998569,57.5489997864,119.326999903,209.573999882,462.772000074,943.657999992,2252.37299991
17.8550000191,16.132999897,30.3589999676,67.2860000134,112.471999884,308.827000141,494.101999998,916.144999981,2494.63899994
18.5699999332,19.1449999809,28.0130000114,70.8379998207,110.80700016,279.028000116,598.599999905,1176.31399989,2420.40899992
12.5510001183,20.0299999714,33.5859999657,56.1510000229,123.4150002,217.552999973,534.809000015,993.15899992,2425.16599989
16.0780000687,19.5569999218,38.4409999847,52.1840000153,99.8370001316,241.507999897,538.03000021,1069.83899999,2424.58999991
13.8179998398,30.4960000515,34.6129999161,56.25,104.782000065,231.609999895,519.052999973,1259.81400013,2114.90700006
,27.1270000935,38.1829998493,52.620000124,122.235000134,225.968999863,528.202000141,1177.37000012,2277.71399999
,20.4279999733,34.7170000076,50.7750000954,91.2309999466,202.381000042,515.031999826,,2555.29999995
,22.8900001049,38.4909999371,49.8180000782,,283.424000025,549.957000017,,2192.08599997
,,35.1259999275,,,278.797999859,508.764999866,,2393.16199994
,,,,,261.833999872,,,3278.41599989
,,,,,278.071000099,,,2145.46799994
