1757.04400003,1806.47449994,3222.33599997,1849.4575001,1873.98100007,1928.45200014,2006.08999991,2719.26899993,3756.71099997
1760.40150011,1438.25749993,,1728.66799998,1785.47449994,1881.04499996,2196.50750005,2251.88349998,3124.32700002
1756.19700003,1482.17900002,,1543.0675,1683.20800006,1937.84899998,2255.64849997,2344.47700012,3986.22450006
1805.32349992,1806.5424999,,1723.91899991,1870.27600002,1961.65999997,1862.73150003,2480.3355,3349.51599991
1861.96500003,1829.56849992,,1859.55849993,1532.39950001,1914.37399995,2203.08999991,2161.41999984,
1839.51900005,1707.16700006,,1653.23249996,1874.28649998,,2126.33100009,,
,,,1776.97950006,1623.29050004,,1794.34399986,,
,,,,1847.88499999,,1773.20599997,,
,,,,1879.96249998,,,,
,,,,1675.77849996,,,,
