31.7619998455,36.762999773,62.6479997635,94.9300000668,254.800000191,428.719000101,1056.91100144,2068.99600005,14226.0250001
46.885999918,41.4270000458,60.3900001049,116.39199996,273.595000029,590.151999712,1177.65200067,2176.54000354,4595.86100006
24.8510000706,34.5199999809,61.2899999619,111.353000164,228.645999908,446.929999828,1119.76199985,1804.07199979,3814.84700012
35.6829998493,37.5910000801,69.0000002384,116.085000038,252.199999809,385.019000053,825.818999767,1936.75300074,4375.71400166
40.3290002346,32.1700000763,49.5859999657,97.6510002613,252.638000011,409.917999744,1119.55300117,2005.76799703,4499.77100253
45.3059999943,36.442499876,312.209000111,100.029999733,204.925000191,400.203000307,1044.079,2071.05100012,3995.46500015
50.5850000381,38.4479999542,51.5499999523,102.595999956,273.565999985,462.615999699,873.805999994,2022.82699728,5058.54099751
20.6579999924,43.626999855,65.8050000668,99.217000246,211.230999708,466.059000015,968.38099885,2440.06700039,5322.88499951
29.3980002403,39.996999979,58.1019997597,106.588000059,200.872999668,529.954000235,953.232998848,1994.10399914,5195.75299978
31.253000021,42.9129998684,64.5069997311,130.420999765,199.877000093,519.163000345,1292.65900159,2274.2490027,4935.9529984
39.9659998417,40.6309998035,101.419999838,111.584000111,281.222000599,520.954000711,1057.01600027,1908.5529995,4077.4519999
27.7649996281,31.3299999237,82.6820001602,111.151000023,214.838999987,,1007.223001,1961.81899953,4176.60599971
35.0929999352,,57.2970001698,90.1830003262,205.059999943,,1147.29200077,2248.73600078,4193.12400007
37.7029998302,,61.871999979,103.736999989,257.848000288,,1076.84000111,2233.0439992,4398.71300197
31.6370000839,,168.434000015,,280.311999798,,1092.08999991,1991.61499953,5429.61300254
41.1829998493,,53.2690000534,,227.684000015,,1010.57200003,,3988.46599984
32.8320000172,,65.5420000553,,238.143000126,,1152.29100227,,4171.49299908
,,57.1930000782,,217.753999949,,1036.88999915,,
,,,,206.68200016,,1149.66100121,,
,,,,197.987999678,,,,
,,,,247.89199996,,,,
,,,,235.968999863,,,,
,,,,203.151000023,,,,
