1813.05699968,1814.56000018,940.997000217,1307.40800047,1194.15799975,1224.89599967,2949.56400084,2462.55500078,3774.13499928
1800.39299989,1816.18299961,1021.57400036,1850.6619997,1128.07500005,1273.63199925,2338.97199941,2563.95800233,6403.49400449
1097.1789999,1115.37300014,1838.30499959,1843.8239994,1171.72500086,1194.60200119,1491.47300267,3939.82999754,6998.01899767
936.838000298,1126.87100005,967.904000044,2148.00599861,1902.19300175,1971.71699977,2339.53800178,4167.58700275,8106.77300072
1812.4849999,1055.80499959,992.781000376,1164.96799994,2830.53200054,2932.50599766,3061.0960021,4177.20999885,4853.07600522
942.439999819,1294.35600019,1040.44999933,1845.86799955,1614.32799864,1683.26600266,3223.22100234,3531.31800056,10870.562001
1822.54899955,932.051000118,1812.11900043,1879.27900052,1090.84299994,1214.60500193,2415.16200089,3903.42300034,5611.04900169
930.500000477,1949.96100044,943.450999498,1422.45799971,1905.40900016,1968.82499671,3019.60400033,2954.45300293,5086.27600431
1339.47299933,944.5,1243.43499994,2352.38100028,1905.15099931,2845.13699865,2283.56200051,2454.18799853,4297.34300089
1815.24899983,1822.023,1005.77200055,2751.18900013,1896.58800197,1979.558002,2220.78799868,4054.29100037,5081.19199681
1852.61899996,948.392999172,991.07400012,1006.9870007,2101.14199877,1985.05899882,2243.98699903,4105.93799663,5400.86500168
940.364000082,1306.57599974,,1872.75999856,1892.79700089,1230.1159997,2224.49899864,2503.81100297,8422.59900236
945.300000429,1829.29100013,,2756.56699967,1132.82000208,2893.90499926,1628.33099651,2902.44600201,7710.11899543
1682.03699994,1816.4460001,,996.498000383,1874.26299977,1457.46599841,,4088.40300059,
1810.98499966,1523.87100005,,,1869.43300104,1268.54600072,,2976.84300184,
,,,,1902.61800075,1983.81400013,,3026.24799871,
,,,,1879.46499729,2863.17199922,,2661.4350009,
,,,,,,,3888.32300186,
