19.4750001431,23.5080001354,48.8709998131,81.6790003777,144.077998877,247.24399972,548.702999353,1234.1319983,2218.16699958
23.5930001736,23.6799998283,,70.476000309,157.736000538,277.846000433,661.444998741,1153.09299731,2625.4890027
40.7760000229,98.0399999619,,83.0840001106,168.834000349,255.281000137,614.753000736,1272.33499956,2496.88700223
28.0179998875,30.9360001087,,69.1759996414,154.672999859,282.476999998,591.495999336,1257.57300091,2272.03699994
90.9289999008,43.1430001259,,93.2180001736,150.374000311,275.076001883,604.503999472,1102.54900098,
36.7879998684,25.4240000248,,86.3860001564,137.787000418,,547.002003431,,
,,,125.135999918,126.976998806,,544.924998999,,
,,,,143.333999157,,601.566000938,,
,,,,146.412000179,,,,
,,,,129.517001152,,,,
