19.4750001431,23.5080001354,42.9309997559,72.5790002346,146.402999163,304.359001637,548.702999353,1224.03400183,2218.16699958
28.493999958,23.6799998283,52.2720000744,81.6790003777,146.801000357,322.394000053,661.444998741,1436.62199974,2826.80599761
36.9880003929,29.5660002232,48.8709998131,70.476000309,148.809999943,266.904000759,555.751000404,1176.78800058,2625.4890027
26.9010000229,34.1210000515,35.1360001564,83.0840001106,144.077998877,247.24399972,614.753000736,1159.8489995,2681.4630003
23.5930001736,33.0210001469,39.4729998112,95.263999939,184.470999956,290.750000238,478.811001301,1280.49699903,2662.88499904
25.2039997578,31.8940002918,45.3340001106,69.1759996414,130.665999413,308.969000101,662.22199893,989.256998777,2659.41099691
40.7760000229,43.8410000801,46.4849998951,93.2180001736,167.840999603,296.584999561,591.495999336,1205.91900015,2496.88700223
27.5969998837,98.0399999619,40.9720003605,74.893999815,157.736000538,277.846000433,460.48400116,1234.1319983,2272.03699994
25.870000124,32.7940001488,51.9419999123,86.3860001564,168.834000349,211.27699995,604.503999472,1242.33699989,2478.37800026
28.0179998875,30.9360001087,59.6270000935,58.2860000134,154.672999859,255.281000137,547.002003431,1367.64199924,3097.20400047
90.9289999008,35.5090000629,53.5300002098,70.89599967,150.374000311,282.476999998,544.924998999,1153.09299731,2561.51400113
46.7929999828,34.0610003471,,125.135999918,137.787000418,288.440998316,601.566000938,1223.76199865,2801.32200265
28.5139997005,43.1430001259,,71.909999609,166.862000465,264.704000473,596.943999052,1272.33499956,2876.13200378
17.9800000191,25.4240000248,,79.1240000725,126.976998806,300.96400094,,1291.52999854,
36.7879998684,32.7100000381,,,143.333999157,324.056999445,,1257.57300091,
,,,,146.412000179,275.076001883,,1102.54900098,
,,,,129.517001152,233.730000734,,1297.54199982,
,,,,,,,1277.39500213,
