0,0,0,22,0,0,192,0,0
0,0,0,0,0,0,0,0,0
3,0,0,32,0,0,0,0,0
,0,,0,0,0,0,0,0
,0,,32,0,,,0,688
,0,,0,0,,,,0
,6,,,0,,,,0
,0,,,0,,,,0
,0,,,,,,,0
