3751.53900003,2040.44899988,1893.78699994,1962.72200012,1975.54999995,2030.08500004
1936.21500015,1920.9690001,1969.17599988,2119.09200001,2013.02499986,2167.81099987
1916.31699991,2006.52100015,2295.01200008,2250.44300008,3221.4690001,2079.64100003
1905.28799987,2364.44799995,1969.36199999,2994.55599999,2216.61599994,2033.00499988
2104.61199999,2118.40199995,1944.16000009,6811.48900008,2012.29999995,2515.89499998
2061.31999993,1928.39499998,2039.81399989,1983.33799982,2394.35100007,2048.23800015
1925.45099998,2002.83500004,1923.546,1963.18700004,1990.89400005,2068.55299997
2003.22300005,1960.5769999,1954.99100018,2923.54700017,2107.08599997,3900.25300002
1954.38400006,1927.0150001,2976.94099998,1949.66400003,2592.96199989,2209.24699998
1915.89599991,1964.85100007,1954.22399998,1942.49500012,2004.273,3062.23600006
1910.52099991,2051.01300001,1916.04399991,2032.47199988,2042.21000004,2864.93099999
1942.0079999,1927.12700009,2054.69199991,2025.10800004,1992.22000003,3062.63199997
3615.602,3467.13300014,2014.13800001,1984.875,1968.23900008,2099.70799994
2182.19800019,2753.41499996,2253.25999999,2482.91499996,2552.42900014,3344.62599993
1916.81900001,1934.84200001,1934.14600015,2104.76399994,2019.2190001,2142.76799989
2401.47100019,1992.48500013,1917.95700002,1979.62800002,3051.87699986,2076.79799986
1932.90100002,1912.83100009,1982.73600006,2028.52600002,2868.48900008,2693.12699986
1964.37800002,1895.52699995,1933.78900003,1989.09200001,1994.34100008,2839.61999989
1970.90499997,1940.2889998,2035.91899991,3058.21800017,2061.51199985,2445.60800004
1949.51799989,3246.65400004,1994.39600015,1955.57200003,2127.57200003,
2177.5,1921.63599992,1956.84899998,2050.91100001,2948.94099998,
1998.41499996,2653.03299999,1981.02799988,1975.09299994,2541.70899987,
1911.15100002,3210.16199994,1930.13499999,2486.05599999,2020.18000007,
1898.69700003,1926.523,1919.93599987,1983.01900005,2011.61000013,
3079.72600007,2223.57400012,2045.89599991,1980.48699999,2023.98699999,
2007.26100016,1923.13199997,2154.79200006,3110.87199998,2061.88800001,
1935.546,2003.40499997,1919.95799994,,2070.60500002,
1915.34899998,2298.94599986,2102.14400005,,1952.54299998,
1912.08899999,1981.66899991,1923.11999989,,2444.60599995,
1947.36800003,1932.91699982,2243.62800002,,2098.55500007,
2278.74699998,2026.40299988,1927.71700001,,2012.78100014,
1926.48799992,1907.59200001,,,1971.08800006,
1946.46600008,1960.15799999,,,2762.94899988,
2029.47300005,1939.23400021,,,2171.42200017,
3226.17299986,2012.64700007,,,1984.01600003,
1943.9289999,1983.97500014,,,,
1939.73300004,1950.96199989,,,,
3432.97800016,1942.91599989,,,,
2482.17499995,1919.87800002,,,,
,2002.02999997,,,,
