1422600348.677,1422459545.984,1419000044.2279999,1419110119.362,1419192004.5120001,1420138180.848,1422973988.6159999,1420475476.5580001,1421653279.5250001
1420852161.431,1418868834.7920001,,1419032518.214,1422706610.7449999,1422624750.1559999,1420242620.5450001,1422208478.431,1422258585.6559999
1419881121.1010001,1422331778.039,,1419850372.082,1421811836.158,1420113529.9460001,1420417728.9349999,1422146220.8329999,1422070235.737
1419055536.0079999,1419057493.648,,1419030474.223,1419868541.9200001,1422786034.2,1420239746.3959999,1420643352.0650001,1422055616.9460001
1422340777.4189999,1419860029.3039999,,1419872994.7750001,1419107888.4560001,1422622673.214,1420410947.0869999,1423009554.221,
1422773845.7060001,1419028058.0569999,,1422830144.3080001,1419848335.04,,1420621463.2939999,,
,,,1422329227.813,1419024608.7130001,,1420213976.2820001,,
,,,,1419207156.6429999,,1423382795.204,,
,,,,1422793916.8329999,,,,
,,,,1418919294.086,,,,
