1235.01200008,1704.44400001,2002.04299998,1740.13199997,1685.05699992,26436.9130001,25151.5840001,2619.25699997,12488.0369999
1202.05500007,1591.17600012,1645.59599996,1542.94700003,1671.0250001,2091.94400001,2938.74599981,2878.47600007,19910.9879999
1688.82999992,20746.21,7849.61400008,1674.91799998,1873.95700002,5336.90499997,2682.69299984,4413.0389998,4309.95600009
1436.19800019,1767.39899993,1721.16700006,1781.85899997,9063.77999997,2068.98600006,2595.9289999,70050.546,6743.73300004
1223.05300021,28016.5149999,1455.84299994,1634.23099995,2010.66599989,2505.0,2662.73300004,4049.49799991,4185.4230001
1359.77800012,1585.69799995,7867.46600008,16765.994,1800.31499982,14592.1429999,2200.62100005,3073.53999996,13583.0149999
1256.546,1519.26999998,1526.93000007,2478.99199986,1785.99299979,7418.16000009,2455.66899991,28325.9650002,5770.34800005
9603.30999994,7153.82500005,1846.59399986,1548.93999982,1697.4460001,1997.44099998,2779.34200001,3952.90100002,6786.71300006
1082.53799987,1492.44199991,1520.56100011,1678.51300001,2604.12400007,1237.12299991,2793.66000009,2985.30299997,6068.66299987
15715.938,1202.11500001,1881.17199993,1867.90300012,2175.82600021,2065.73699999,2378.78799987,3790.4519999,10686.9649999
1301.44599986,1612.75800014,1529.60800004,3583.45099998,1824.59799981,1308.75600004,2546.74600005,4814.50700021,8348.77900004
,1360.15499997,1739.27399993,2302.43700004,2015.7019999,5903.73000002,10122.0120001,3449.6170001,5186.28800011
,4946.5480001,1717.375,4682.89400005,42409.7759998,11705.8679998,6707.89799976,,28682.6919999
,1466.25699997,1794.30599999,1487.48099995,,2001.76499987,25784.5510001,,4511.59599996
,,1714.43700004,,,2430.31800008,2314.30500007,,8268.16000009
,,,,,2166.15600014,,,8250.93499994
,,,,,2435.14400005,,,4286.546
