544.773000002,248.252000093,484.038000107,113.75,32.2630000114,120.629999876
76.3949999809,203.017999887,67.7790000439,8561.53400016,109.914999962,103.789999962
178.924000025,10.8569998741,128.25999999,4759.04299998,114.03399992,95.8399999142
88.2610001564,95.6879999638,160.976999998,120.516000032,228.833999872,695.910999775
85.6159999371,95.5390000343,120.19299984,19.2009999752,85.4460000992,181.483999968
77.7879998684,171.463000059,106.986999989,805.931999922,15.1879999638,804.736000061
231.275000095,142.855000019,16.0759999752,26.3410000801,111.013999939,239.272000074
10.021999836,115.012000084,177.582000017,11.6019999981,826.870000124,239.083000183
93.2739999294,21.4630000591,4211.37300014,10652.8670001,26.5320000648,143.66899991
148.295000076,92.0929999352,161.868999958,194.996000051,786.519000053,2050.38600016
112.43900013,9.50999999046,242.334000111,4949.83100009,89.0039999485,28.8770000935
73.2100000381,126.470999956,84.4930000305,112.772000074,3047.71700001,43.4449999332
81.5709998608,95.9749999046,868.378999949,21.5209999084,23.9430000782,5425.11699986
372.902999878,145.34800005,1948.95599985,136.142999887,25.8099999428,199.188999891
12.2170000076,92.9200000763,111.073000193,285.276000023,119.871000051,398.309999943
101.519999981,123.736000061,9.33100008965,160.988000154,640.982000113,238.316999912
175.891000032,122.913000107,113.777999878,104.363000154,18.0250000954,45.4579999447
1780.42699981,190.505000114,184.120000124,157.49000001,232.629999876,138.290999889
8.38300013542,201.541000128,13.256000042,9.31700015068,110.340000153,26.8280000687
9.36199998856,786.68599987,81.3459999561,17.1340000629,104.059000015,263.112999916
9.92299985886,91.7960000038,135.758000135,182.580000162,117.557999849,170.328999996
139.732000113,737.109000206,160.378000021,831.643000126,8773.94599986,3733.523
114.25,9.36699986458,12.5409998894,102.815999985,893.353999853,165.263999939
9.00499987602,10.6489999294,15.6180000305,89.0380001068,2399.80999994,593.112000227
87.4220001698,232.914999962,17.736000061,12061.052,20.760999918,121.801000118
108.282000065,105.059000015,121.717000008,97.8059999943,517.049999952,6515.88100004
73.9260001183,10.867000103,117.391000032,96.1719999313,27.7409999371,210.210000038
105.863000154,86.4680001736,103.967000008,124.119000196,105.380000114,19667.865
133.796000004,849.088999987,190.990999937,295.226999998,139.881999969,148.125999928
68.8269999027,71.6549999714,251.518000126,19.4039998055,24.739000082,109.273000002
113.082000017,99.6619999409,3152.42900014,2093.81200004,170.993000031,220.067000151
256.277000189,410.620000124,822.159999847,1171.81200004,166.809000015,54.3320000172
89.021999836,99.4459998608,9.69499993324,169.871000051,187.922999859,46.2829999924
111.34800005,92.7750000954,93.5110001564,138.166999817,138.391000032,23.2750000954
129.390999794,82.0759999752,88.7110002041,32.9809999466,27.0679998398,146.796999931
594.828000069,880.601999998,134.680999994,6602.22799993,735.029000044,4636.98899984
80.0959999561,140.248000145,135.003999949,229.255000114,121.864000082,239.530999899
193.503000021,82.7749998569,554.236000061,136.467000008,93.0600001812,333.098999977
77.4790000916,179.948999882,101.024000168,214.90199995,217.263999939,133.74000001
250.61500001,174.881999969,90.8280000687,8207.77499986,101.305999994,25.1600000858
6.64499998093,129.805999994,197.31099987,671.299000025,18.7190001011,157.361999989
129.292000055,466.062999964,115.962999821,775.986999989,110.680999994,6742.17700005
96.5740001202,87.2369999886,15.5769999027,94.2739999294,112.332000017,133.569999933
106.680999994,94.2379999161,11.5540001392,188.48300004,25.5699999332,13879.05
79.6400001049,121.52699995,97.2699999809,5364.34500003,26.2190001011,1330.94200015
81.0480000973,105.554000139,124.14199996,12.5469999313,111.868999958,284.870000124
96.8600001335,74.4979999065,637.417999983,118.457000017,114.896000147,932.451999903
95.3399999142,714.662999868,130.177999973,14.236000061,57304.4170001,851.302999973
80.367000103,88.25,75.0739998817,99.2309999466,152.517999887,195.618000031
11.6990001202,15.4169998169,94.1670000553,83.239000082,212.896000147,528.330000162
142.944999933,460.622999907,144.269999981,14.2179999352,107.687000036,43.4889998436
10.9609999657,140.875,82.771999836,94.5580000877,1622.17599988,102.208999872
95.5579998493,10.2079999447,1323.7249999,115.306999922,30.0439999104,131.786999941
84.9460000992,98.4799997807,99.3379998207,171.563000202,242.073999882,116.323999882
111.940999985,74.501999855,790.921000004,797.342000008,212.732000113,2384.01599979
28.1820001602,74.5089998245,91.1640000343,111.476999998,132.832000017,8584.21799994
8.25,8.47000002861,205.282000065,128.669999838,137.484999895,32.3050000668
189.698999882,95.7520000935,100.650000095,173.48300004,22.1970000267,95.2429997921
73.388999939,126.996999979,126.106000185,113.006999969,665.53399992,42.5299999714
146.13499999,98.6410000324,100.398999929,127.877000093,147.105999947,201.120999813
104.56799984,106.790999889,106.368000031,3346.85499978,1556.05400014,564.118000031
785.914999962,134.406000137,173.561000109,91.8880000114,231.363999844,235.617999792
10.8559999466,89.4880001545,19.3039999008,126.893999815,124.684000015,135.650000095
196.295000076,171.877000093,194.424000025,6078.54500008,125.611999989,128.511000156
174.078000069,13.7669999599,88.9709999561,121.072000027,21.9149999619,
86.75,152.236999989,974.156999826,128.993000031,141.357000113,
678.009000063,101.234999895,10.5510001183,15.5859999657,546.974999905,
98.3989999294,104.682999849,156.642999887,107.701999903,136.569999933,
,13.356000185,86.0939998627,127.562000036,23.9479999542,
,91.8399999142,11.006000042,,260.427000046,
,144.960000038,94.5729999542,,146.36500001,
,11.5329999924,2835.65299988,,87.8570001125,
,,,,36.6399998665,
,,,,23.8919999599,
,,,,101.365999937,
,,,,112.421999931,
,,,,92.8069999218,
,,,,156.769999981,
,,,,277.378999949,
,,,,276.719000101,
,,,,318.890000105,
,,,,104.911999941,
